created_at,source,quote
2025-11-15T17:16:57.190833,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was at a drugstore recently and mistaken for an employee. A lady asked ""do you have cotton balls""? Chuck replied ""no ma'am, mine are solid meat""."
2025-11-15T17:16:57.190840,https://api.chucknorris.io/jokes/search?query=all,Michael Jordan is the Chuck Norris of basketball.
2025-11-15T17:16:57.190845,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can tgjiethgrvljhjdhntsrndkhjdkhkfghbjrdsnhwedjkwbnjdfss HAAAAAAAAAAAAAAAAAACK! STOP! PLEASE! I BEG UH He died. I knew what he was going to say. It's super secret. if anyone knows, they die. Oh, and he was using this software called ""Dragon"": it's a speech-to-text device. - Chuck Norris"
2025-11-15T17:16:57.190860,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris goes to an ATM, the machine empties itself of all cash to Chuck Norris out of sheer terror."
2025-11-15T17:16:57.190866,https://api.chucknorris.io/jokes/search?query=all,"If you ever say 'have a nice day' to Chuck Norris, he will of course reply 'don't mind if I do' then immediately stab you in the throat with his car keys and enthusiastically bone your girlfriend as you die."
2025-11-15T17:16:57.190874,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris buys all of his horses, long horn steers, feed and water at 7-11 convenience stores."
2025-11-15T17:16:57.190880,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris calls creditors..they always pay
2025-11-15T17:16:57.190885,https://api.chucknorris.io/jokes/search?query=all,"I made an error for 5720. The world will not end, to probably everyone's relief. Here is the corrected version: Chuck Norris can tgjiethgrvljhjdhntsrndkhjdkhkfghbjrdsnhwedjkwbnjdfss HAAAAAAAAAAAAAAAAAACK! STOP! PLEASE! I BEG UH He died. I knew what he was going to say. It's super secret. If anyone knows, they die. Oh, and he was using this software called ""Dragon"": it's a speech-to-text device. - Chuck Norris"
2025-11-15T17:16:57.190897,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can be totally understood by Russian people, by simply speaking plain english and adding a '-ski' at the end of every sentance."
2025-11-15T17:16:57.190903,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can crash your dorm party get all the women's attention and shit on the floor before he leaves, why? Because he's Chuck Norris."
2025-11-15T17:16:57.190910,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is the alpha and the omega. And all those other fruity letters.
2025-11-15T17:16:57.190915,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went up Niagara Falls in a barrel.
2025-11-15T17:16:57.190920,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris actually smiles two or three times a year, proving that his facial muscles can withstand stresses which would pulp a regular human skull."
2025-11-15T17:16:57.190926,https://api.chucknorris.io/jokes/search?query=all,"If released, the four-hour Chuck Norris/Kim Kardashian sex-tape will literally break the internet."
2025-11-15T17:16:57.190932,https://api.chucknorris.io/jokes/search?query=all,There are lesser apes and greater apes. Chuck Norris is the greatest apes of them all.
2025-11-15T17:16:57.190937,https://api.chucknorris.io/jokes/search?query=all,"Only Expendables 2 earned its title as an All Star Movie, and that was merely by the introduction of Chuck Norris."
2025-11-15T17:16:57.190943,https://api.chucknorris.io/jokes/search?query=all,How do you get to Carnagie Hall? Chuck Norris.
2025-11-15T17:16:57.190948,https://api.chucknorris.io/jokes/search?query=all,God created Chuck Norris because Chuck Norris allowed him.
2025-11-15T17:16:57.190953,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris visited Americas Toughest Prison for a vacation. After 30 seconds of fighting, all the inmates asked to be transferred to Death Row."
2025-11-15T17:16:57.190960,https://api.chucknorris.io/jokes/search?query=all,"In the movie Alien 5 the Asswhoopin', movie goers were astonished to see a small Chuck Norris burst out of an alien and proceed to kick the crap out of him."
2025-11-15T17:16:57.190966,https://api.chucknorris.io/jokes/search?query=all,"On February 15, 2013, Chuck Norris hit a home run out of Rangers Ballpark that made it to Chelyabinsk, Russia before exploding. New personal best."
2025-11-15T17:16:57.190973,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris plays pokemon red, his starter pokemon choices are: Darkrai, Arceus, and Missingno. He, of course, takes them all and is ALREADY a pokemon champion."
2025-11-15T17:16:57.190980,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris falls in a pit with hundreds of Rattlesnakes. The next day he emerges with Rattleskin boots,belt,hat,jacket and noticeable weight gain."
2025-11-15T17:16:57.190986,https://api.chucknorris.io/jokes/search?query=all,"If God knows all, sees all, and hears all, then God must be Chuck Norris."
2025-11-15T17:16:57.190992,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once developed a severe case of upset stomach after eating an entire live rhino. He had to pull the pin and swallow a live hand grenade just to be able to burp.
2025-11-15T17:16:57.190999,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris made a pair of toy X-Ray vision glasses really work.
2025-11-15T17:16:57.191004,https://api.chucknorris.io/jokes/search?query=all,Facebook was originally Chuck Norris's personal webpage of pictures of the people he has roundhouse kicked in face.It filled up with so many people it leaked onto the internet.
2025-11-15T17:16:57.191011,https://api.chucknorris.io/jokes/search?query=all,"Bruce Lee didn't actually kill Chuck Norris, Chuck Norris was just bored of fighting so he took a nap"
2025-11-15T17:16:57.191017,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has been there, done that, and got the t-shirt, cap, the mug and spoon set, and the woman who handed all that shit to him."
2025-11-15T17:16:57.191023,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is edgier than all the ghettos of Detroit.
2025-11-15T17:16:57.191028,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was the first actor cast to play John McClane, the movies were originally called ""Kills Easily"""
2025-11-15T17:16:57.191034,https://api.chucknorris.io/jokes/search?query=all,All is Chuck Norris and Chuck Norris is All.
2025-11-15T17:16:57.191038,https://api.chucknorris.io/jokes/search?query=all,An average guy going up against Chuck Norris would be like Woody Allen going into the ring with Mike Tyson.
2025-11-15T17:16:57.191044,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once started a forest fire by clanging the wrecking balls down his pants together.
2025-11-15T17:16:57.191050,https://api.chucknorris.io/jokes/search?query=all,"The so-called imaginary numbers used to be real numbers, till Chuck Norris roundhouse kicked them to oblivion. This incident is also responsible for most of the mysteries of the Universe."
2025-11-15T17:16:57.191057,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris' balls are so big, that if Kayne West was in the same room with him their gravitational pull would attract Kayne West's tongue. Kayne West is such a girl, that if his tongue were to come into contact with Chuck Norris' balls, he would instinctively begin licking them like a $2 ho."
2025-11-15T17:16:57.191066,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can run so fast, he can actually shoot an apple off of his own head"
2025-11-15T17:16:57.191072,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris completed his bucket list when he was 14. He officially retired that year.
2025-11-15T17:16:57.191077,https://api.chucknorris.io/jokes/search?query=all,Once Chuck Norris installed an internet in his windmill.
2025-11-15T17:16:57.191082,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is allowed to put Baby in the corner.
2025-11-15T17:16:57.191087,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris recently created a new genre of music, by fusing country music with East Coast gansta rap and Swedish death metal while incorporating elements of Tibetian throat-singing. He calls it Norrisound."
2025-11-15T17:16:57.191094,https://api.chucknorris.io/jokes/search?query=all,"There is a light at the end of every tunnel, just pray it's not the frieght train called Chuck Norris."
2025-11-15T17:16:57.191100,https://api.chucknorris.io/jokes/search?query=all,"Hot news from the Vatican...white smoke appears. Chuck Norris has been elected Pope! All ye of faith, welcome Pope Charles deNoir-iz Kikyorectumis."
2025-11-15T17:16:57.191117,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is so modest that his ranch isn't called ""Chuck Norris's ranch."" It is simply called ""Texas""."
2025-11-15T17:16:57.191133,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris won the NBA Slam Dunk competition by just holding the ball.
2025-11-15T17:16:57.191139,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once roundhouse kicked a guy called Phil. Afterwards Phil became known as Empty.
2025-11-15T17:16:57.191145,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris will not be in The Expendables 3 simply because Stallone never wants to feel that terrified again.
2025-11-15T17:16:57.191150,https://api.chucknorris.io/jokes/search?query=all,Lindsay Lohan was actually on her way to having a great acting career before Chuck Norris sodomized her.
2025-11-15T17:16:57.191156,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can speak English, Spanish, French, Japanese, Russian, Italian, and Elvish- all at the same time."
2025-11-15T17:16:57.191162,https://api.chucknorris.io/jokes/search?query=all,"Ironically, Chuck Norris once drowned an elephant in a 5,000 gallon vat of peanut oil."
2025-11-15T17:16:57.191168,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once got a 500 in bowling. Without a ball. Or pins. Or oxygen.
2025-11-15T17:16:57.191173,https://api.chucknorris.io/jokes/search?query=all,"If ""Evil Dead"" had starred Chuck Norris as originally planned, it would have shattered box office records and be hailed as a masterpiece of modern cinema."
2025-11-15T17:16:57.191179,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris stood up next to a mountain, and chopped it down with the edge of his hand. He then picked up all the pieces and made a little island. The only surviving witness was Jimi Hendrix."
2025-11-15T17:16:57.191187,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can make you disappear with just a blink of an eye, literally."
2025-11-15T17:16:57.191192,https://api.chucknorris.io/jokes/search?query=all,"Bikers call themselves ""hang arounds"" when they're with Chuck Norris"
2025-11-15T17:16:57.191197,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once demonstrated CPR, and actually brought the dummy to life."
2025-11-15T17:16:57.191203,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has only vomited once. It was a giant ball of 100% pussy hair.
2025-11-15T17:16:57.191208,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is actually every member of Slipknot. That's how fast he can change costumes.
2025-11-15T17:16:57.191213,https://api.chucknorris.io/jokes/search?query=all,"The Sherman tank was originaly called the Norris tank until Chuck Norris decided it wasn't tough enough to be associated with him. The Army, for fear of Chuck Norris, renamed the tank and promised to develop a weapon more fitting of his name. To date, no weapon created has been badass enough to be named after Chuck Norris."
