source,quote
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris recently created a new genre of music, by fusing country music with East Coast gansta rap and Swedish death metal while incorporating elements of Tibetian throat-singing. He calls it Norrisound."
https://api.chucknorris.io/jokes/search?query=all,"There is a light at the end of every tunnel, just pray it's not the frieght train called Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,"Hot news from the Vatican...white smoke appears. Chuck Norris has been elected Pope! All ye of faith, welcome Pope Charles deNoir-iz Kikyorectumis."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is so modest that his ranch isn't called ""Chuck Norris's ranch."" It is simply called ""Texas""."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris won the NBA Slam Dunk competition by just holding the ball.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once roundhouse kicked a guy called Phil. Afterwards Phil became known as Empty.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris will not be in The Expendables 3 simply because Stallone never wants to feel that terrified again.
https://api.chucknorris.io/jokes/search?query=all,Lindsay Lohan was actually on her way to having a great acting career before Chuck Norris sodomized her.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can speak English, Spanish, French, Japanese, Russian, Italian, and Elvish- all at the same time."
https://api.chucknorris.io/jokes/search?query=all,"Ironically, Chuck Norris once drowned an elephant in a 5,000 gallon vat of peanut oil."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once got a 500 in bowling. Without a ball. Or pins. Or oxygen.
https://api.chucknorris.io/jokes/search?query=all,"If ""Evil Dead"" had starred Chuck Norris as originally planned, it would have shattered box office records and be hailed as a masterpiece of modern cinema."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris stood up next to a mountain, and chopped it down with the edge of his hand. He then picked up all the pieces and made a little island. The only surviving witness was Jimi Hendrix."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can make you disappear with just a blink of an eye, literally."
https://api.chucknorris.io/jokes/search?query=all,"Bikers call themselves ""hang arounds"" when they're with Chuck Norris"
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once demonstrated CPR, and actually brought the dummy to life."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has only vomited once. It was a giant ball of 100% pussy hair.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is actually every member of Slipknot. That's how fast he can change costumes.
https://api.chucknorris.io/jokes/search?query=all,"The Sherman tank was originaly called the Norris tank until Chuck Norris decided it wasn't tough enough to be associated with him. The Army, for fear of Chuck Norris, renamed the tank and promised to develop a weapon more fitting of his name. To date, no weapon created has been badass enough to be named after Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can spit calligraphy.
https://api.chucknorris.io/jokes/search?query=all,Tim Tebow can throw a football over 50 yards. Chuck Norris can throw Time Tebow even further.
https://api.chucknorris.io/jokes/search?query=all,"The Van Halen song ""Runnin' With The Devil"" was originally called ""Running Screaming From Chuck Norris""."
https://api.chucknorris.io/jokes/search?query=all,"All Chuck Norris facts should be told in a respectful whisper, whilst laying one's palms and forehead on the floor."
https://api.chucknorris.io/jokes/search?query=all,the Speaking Clock calls up Chuck Norris to make sure IT is correct
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris doesn't give you a 'pearl necklace', he simply kills you in a really gross way."
https://api.chucknorris.io/jokes/search?query=all,"If you've ever wondered where the wind comes from, it's Chuck Norris breathing. The next time it's really windy outside, Chuck Norris is jogging."
https://api.chucknorris.io/jokes/search?query=all,"While bass fishing near a hiway bridge in his boat, Chuck Norris observed a funeral procession drive by. Out of respect, he stood-up, removed his hat placing it over his heart and thought to himself, ""this is the least I can do...after all I was married to her for over 40 years""."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can bake a turkey, a ham and 3 pumpkin pies, all at once inside an easy-bake oven"
https://api.chucknorris.io/jokes/search?query=all,"As a 3rd grader at school, Chuck Norris played schoolyard dodgeball with all the other boys using 80 pound cannonballs."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris happened to bump into a tower with his erection during a visit to Pisa, Italy. This tower is now called the leaning tower of Pisa."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can kick you in the nuts so hard, they will fly through your body up into your head and knock out your eyeballs, effectively replacing them."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris wins NASCAR races with all right turns.
https://api.chucknorris.io/jokes/search?query=all,"Archaeologists in Egypt have recently discovered what may be the world's oldest Chuck Norris fact written on the inside of a sarcophagus - translated from the ancient language, it reads 'Big Chuck is holding a gun to my head and telling me to write this/Big Chuck is the lord of time travel/All hail Big Chuck'."
https://api.chucknorris.io/jokes/search?query=all,They had to build a second afterlife for all of the people Chuck Norris killed.
https://api.chucknorris.io/jokes/search?query=all,"In The Bible, it says that Jonah was swallowed by the whale and the whale was swallowed by Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Want to have the scariest Halloween costume ever...dress up as Chuck Norris
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris invented Kotex MaxiPads. Originally they were used in hospital ER's to stop profuse bleeding from any part of his victim's body.
https://api.chucknorris.io/jokes/search?query=all,The Internet Movie Database reports that Chuck Norris has appeared in 38 films to date. This of course doesn't count the literally thousands of porno and snuff movies Chuck Norris has starred in and/or directed.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris usually prefers to travel on the OUTSIDE of taxis, trains and commercial aircraft."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is basically a giant throbbing pair of testicles with a cowboy hat and beard.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris'new show is called ""12"" because he doesn't need ""24""."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris doesn't call the wrong number. You answer the wrong phone
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was originally offered the role as Frodo in Lord of the Rings. He declined because, ""Only a pussy would need three movies to destroy a piece of jewelery."""
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris drank up all his alcohol. Then he puked out guns. Hell yeah i said guns. He used them to kill people.
https://api.chucknorris.io/jokes/search?query=all,The duck billed platypus is the result of a duck being roundhouse kicked in the head far to close to a beaver by Chuck Norris. The fact yay they have a pouch is a testament to the genetically altering properties of a Chuck Norris Roundhouse kick to the head.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris entered the NFL Hall of Fame on the first ballot.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris does not need to use spell check. If he happens to misspell a word, Merriam-Webster dictionary actually changes it's own published spelling."
https://api.chucknorris.io/jokes/search?query=all,Allstate won't quote a rate for mayhem like Chuck Norris!
https://api.chucknorris.io/jokes/search?query=all,The straight and narrow path actually belongs to Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can deny the ""License Agreement"" and still be able to install the software"
https://api.chucknorris.io/jokes/search?query=all,A child once got a Chuck Norris action figure for his b-day and he made the mistake of calling it a doll... he hasn't come out of the coma yet
https://api.chucknorris.io/jokes/search?query=all,"Nelson Mandela was not released from Robben Island prison in 1990. Chuck Norris broke him out of prison, roundhouse kicked ALL the prison gaurds, and safely escorted him to the coast of Capetown. Its good to have a friend like Chuck!"
https://api.chucknorris.io/jokes/search?query=all,"Whoever said ""You can't win them all"" obviously never met Chuck Norris"
https://api.chucknorris.io/jokes/search?query=all,The current stock market crash began when Chuck Norris faxed a Roundhouse kick to Wall Street
https://api.chucknorris.io/jokes/search?query=all,'Old Glory' is also what Chuck Norris calls his package.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris actually died a million years ago. Death just doesn't have the balls to tell him.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris ritually craps out quotes that all of us would be lucky to utter on our deathbeds
